"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","UNIQUE_CARRIER","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","CRS_DEP_TIME","CRS_ARR_TIME","ARR_DELAY","CANCELLED","DIVERTED","CRS_ELAPSED_TIME","DISTANCE",
2017,2,17,5,"B6",14321,12478,"1457","1623",-8.00,0.00,0.00,86.00,273.00,
2017,2,18,6,"B6",14321,12478,"1457","1623",-16.00,0.00,0.00,86.00,273.00,
2017,2,19,7,"B6",14321,12478,"1457","1623",-20.00,0.00,0.00,86.00,273.00,
2017,2,20,1,"B6",14321,12478,"1457","1623",-28.00,0.00,0.00,86.00,273.00,
2017,2,21,2,"B6",14321,12478,"1457","1623",-12.00,0.00,0.00,86.00,273.00,
2017,2,22,3,"B6",14321,12478,"1457","1623",-31.00,0.00,0.00,86.00,273.00,
2017,2,23,4,"B6",14321,12478,"1457","1623",-21.00,0.00,0.00,86.00,273.00,
2017,2,24,5,"B6",14321,12478,"1457","1623",9.00,0.00,0.00,86.00,273.00,
2017,2,25,6,"B6",14321,12478,"1457","1623",11.00,0.00,0.00,86.00,273.00,
2017,2,26,7,"B6",14321,12478,"1457","1623",-28.00,0.00,0.00,86.00,273.00,
2017,2,27,1,"B6",14321,12478,"1457","1623",90.00,0.00,0.00,86.00,273.00,
2017,2,28,2,"B6",14321,12478,"1457","1623",-20.00,0.00,0.00,86.00,273.00,
2017,2,1,3,"B6",12478,14321,"1313","1427",-17.00,0.00,0.00,74.00,273.00,
2017,2,2,4,"B6",12478,14321,"1313","1427",-5.00,0.00,0.00,74.00,273.00,
2017,2,3,5,"B6",12478,14321,"1313","1427",-5.00,0.00,0.00,74.00,273.00,
2017,2,4,6,"B6",12478,14321,"1313","1427",10.00,0.00,0.00,74.00,273.00,
2017,2,5,7,"B6",12478,14321,"1313","1427",-10.00,0.00,0.00,74.00,273.00,
2017,2,6,1,"B6",12478,14321,"1313","1427",131.00,0.00,0.00,74.00,273.00,
2017,2,7,2,"B6",12478,14321,"1313","1427",-8.00,0.00,0.00,74.00,273.00,
2017,2,8,3,"B6",12478,14321,"1313","1427",28.00,0.00,0.00,74.00,273.00,
2017,2,9,4,"B6",12478,14321,"1313","1427",,1.00,0.00,74.00,273.00,
2017,2,10,5,"B6",12478,14321,"1313","1427",-4.00,0.00,0.00,74.00,273.00,
2017,2,11,6,"B6",12478,14321,"1313","1427",29.00,0.00,0.00,74.00,273.00,
2017,2,12,7,"B6",12478,14321,"1313","1427",11.00,0.00,0.00,74.00,273.00,
2017,2,13,1,"B6",12478,14321,"1313","1427",,1.00,0.00,74.00,273.00,
2017,2,14,2,"B6",12478,14321,"1313","1427",-8.00,0.00,0.00,74.00,273.00,
2017,2,15,3,"B6",12478,14321,"1313","1427",-9.00,0.00,0.00,74.00,273.00,
2017,2,16,4,"B6",12478,14321,"1306","1420",23.00,0.00,0.00,74.00,273.00,
2017,2,17,5,"B6",12478,14321,"1306","1420",16.00,0.00,0.00,74.00,273.00,
2017,2,18,6,"B6",12478,14321,"1306","1420",-5.00,0.00,0.00,74.00,273.00,
2017,2,19,7,"B6",12478,14321,"1306","1420",-8.00,0.00,0.00,74.00,273.00,
2017,2,20,1,"B6",12478,14321,"1306","1420",-15.00,0.00,0.00,74.00,273.00,
2017,2,21,2,"B6",12478,14321,"1306","1420",8.00,0.00,0.00,74.00,273.00,
2017,2,22,3,"B6",12478,14321,"1306","1420",-6.00,0.00,0.00,74.00,273.00,
2017,2,23,4,"B6",12478,14321,"1306","1420",-22.00,0.00,0.00,74.00,273.00,
2017,2,24,5,"B6",12478,14321,"1306","1420",1.00,0.00,0.00,74.00,273.00,
2017,2,25,6,"B6",12478,14321,"1306","1420",6.00,0.00,0.00,74.00,273.00,
2017,2,26,7,"B6",12478,14321,"1306","1420",-7.00,0.00,0.00,74.00,273.00,
2017,2,27,1,"B6",12478,14321,"1306","1420",-10.00,0.00,0.00,74.00,273.00,
2017,2,28,2,"B6",12478,14321,"1306","1420",-15.00,0.00,0.00,74.00,273.00,
2017,2,1,3,"B6",10721,13930,"1046","1244",5.00,0.00,0.00,178.00,867.00,
2017,2,2,4,"B6",10721,13930,"1046","1244",9.00,0.00,0.00,178.00,867.00,
2017,2,3,5,"B6",10721,13930,"1046","1244",-3.00,0.00,0.00,178.00,867.00,
2017,2,4,6,"B6",10721,13930,"1046","1244",2.00,0.00,0.00,178.00,867.00,
2017,2,6,1,"B6",10721,13930,"1046","1244",22.00,0.00,0.00,178.00,867.00,
2017,2,7,2,"B6",10721,13930,"1046","1244",15.00,0.00,0.00,178.00,867.00,
2017,2,8,3,"B6",10721,13930,"1046","1244",12.00,0.00,0.00,178.00,867.00,
2017,2,9,4,"B6",10721,13930,"1046","1244",,1.00,0.00,178.00,867.00,
2017,2,10,5,"B6",10721,13930,"1046","1244",41.00,0.00,0.00,178.00,867.00,
2017,2,11,6,"B6",10721,13930,"1046","1244",95.00,0.00,0.00,178.00,867.00,
2017,2,13,1,"B6",10721,13930,"1046","1244",,1.00,0.00,178.00,867.00,
2017,2,14,2,"B6",10721,13930,"1046","1244",-8.00,0.00,0.00,178.00,867.00,
2017,2,15,3,"B6",10721,13930,"1046","1244",-14.00,0.00,0.00,178.00,867.00,
2017,2,28,2,"B6",10721,13930,"1055","1253",3.00,0.00,0.00,178.00,867.00,
2017,2,1,3,"B6",13930,10721,"1320","1635",-11.00,0.00,0.00,135.00,867.00,
2017,2,2,4,"B6",13930,10721,"1320","1635",-1.00,0.00,0.00,135.00,867.00,
2017,2,3,5,"B6",13930,10721,"1320","1635",-17.00,0.00,0.00,135.00,867.00,
2017,2,4,6,"B6",13930,10721,"1320","1635",-17.00,0.00,0.00,135.00,867.00,
2017,2,6,1,"B6",13930,10721,"1320","1635",14.00,0.00,0.00,135.00,867.00,
2017,2,7,2,"B6",13930,10721,"1320","1635",12.00,0.00,0.00,135.00,867.00,
2017,2,8,3,"B6",13930,10721,"1320","1635",-7.00,0.00,0.00,135.00,867.00,
2017,2,9,4,"B6",13930,10721,"1320","1635",,1.00,0.00,135.00,867.00,
2017,2,10,5,"B6",13930,10721,"1320","1635",40.00,0.00,0.00,135.00,867.00,
2017,2,11,6,"B6",13930,10721,"1320","1635",111.00,0.00,0.00,135.00,867.00,
2017,2,13,1,"B6",13930,10721,"1320","1635",,1.00,0.00,135.00,867.00,
2017,2,14,2,"B6",13930,10721,"1320","1635",-26.00,0.00,0.00,135.00,867.00,
2017,2,15,3,"B6",13930,10721,"1320","1635",-15.00,0.00,0.00,135.00,867.00,
2017,2,28,2,"B6",13930,10721,"1330","1652",-24.00,0.00,0.00,142.00,867.00,
2017,2,1,3,"B6",15096,12478,"1249","1410",-37.00,0.00,0.00,81.00,209.00,
2017,2,2,4,"B6",15096,12478,"1249","1410",-4.00,0.00,0.00,81.00,209.00,
2017,2,3,5,"B6",15096,12478,"1249","1410",-20.00,0.00,0.00,81.00,209.00,
2017,2,4,6,"B6",15096,12478,"1238","1359",-40.00,0.00,0.00,81.00,209.00,
2017,2,5,7,"B6",15096,12478,"1249","1410",-23.00,0.00,0.00,81.00,209.00,
2017,2,6,1,"B6",15096,12478,"1249","1410",-21.00,0.00,0.00,81.00,209.00,
2017,2,7,2,"B6",15096,12478,"1249","1410",-24.00,0.00,0.00,81.00,209.00,
2017,2,8,3,"B6",15096,12478,"1249","1410",-21.00,0.00,0.00,81.00,209.00,
2017,2,9,4,"B6",15096,12478,"1249","1410",,1.00,0.00,81.00,209.00,
2017,2,10,5,"B6",15096,12478,"1249","1410",10.00,0.00,0.00,81.00,209.00,
2017,2,11,6,"B6",15096,12478,"1238","1359",-23.00,0.00,0.00,81.00,209.00,
2017,2,12,7,"B6",15096,12478,"1249","1410",62.00,0.00,0.00,81.00,209.00,
2017,2,13,1,"B6",15096,12478,"1238","1359",-4.00,0.00,0.00,81.00,209.00,
2017,2,14,2,"B6",15096,12478,"1249","1410",-13.00,0.00,0.00,81.00,209.00,
2017,2,15,3,"B6",15096,12478,"1238","1359",-31.00,0.00,0.00,81.00,209.00,
2017,2,16,4,"B6",15096,12478,"0958","1111",-7.00,0.00,0.00,73.00,209.00,
2017,2,17,5,"B6",15096,12478,"0958","1111",-18.00,0.00,0.00,73.00,209.00,
2017,2,18,6,"B6",15096,12478,"0958","1111",-18.00,0.00,0.00,73.00,209.00,
2017,2,19,7,"B6",15096,12478,"0958","1111",-26.00,0.00,0.00,73.00,209.00,
2017,2,20,1,"B6",15096,12478,"0958","1111",-23.00,0.00,0.00,73.00,209.00,
2017,2,21,2,"B6",15096,12478,"0958","1111",-35.00,0.00,0.00,73.00,209.00,
2017,2,22,3,"B6",15096,12478,"0958","1111",-17.00,0.00,0.00,73.00,209.00,
2017,2,23,4,"B6",15096,12478,"0958","1111",-11.00,0.00,0.00,73.00,209.00,
2017,2,24,5,"B6",15096,12478,"0958","1111",-16.00,0.00,0.00,73.00,209.00,
2017,2,25,6,"B6",15096,12478,"0958","1111",-17.00,0.00,0.00,73.00,209.00,
2017,2,26,7,"B6",15096,12478,"0958","1111",-25.00,0.00,0.00,73.00,209.00,
2017,2,27,1,"B6",15096,12478,"0958","1111",-10.00,0.00,0.00,73.00,209.00,
2017,2,28,2,"B6",15096,12478,"0958","1111",-33.00,0.00,0.00,73.00,209.00,
2017,2,1,3,"B6",12478,15096,"1706","1824",-10.00,0.00,0.00,78.00,209.00,
2017,2,2,4,"B6",12478,15096,"1706","1824",-15.00,0.00,0.00,78.00,209.00,
2017,2,3,5,"B6",12478,15096,"1706","1824",40.00,0.00,0.00,78.00,209.00,
2017,2,4,6,"B6",12478,15096,"1706","1824",-25.00,0.00,0.00,78.00,209.00,
2017,2,5,7,"B6",12478,15096,"1706","1824",-21.00,0.00,0.00,78.00,209.00,
2017,2,6,1,"B6",12478,15096,"1706","1824",,0.00,1.00,78.00,209.00,
2017,2,7,2,"B6",12478,15096,"1706","1824",-17.00,0.00,0.00,78.00,209.00,
2017,2,8,3,"B6",12478,15096,"1706","1824",93.00,0.00,0.00,78.00,209.00,
2017,2,9,4,"B6",12478,15096,"1706","1824",,1.00,0.00,78.00,209.00,
2017,2,10,5,"B6",12478,15096,"1706","1824",,1.00,0.00,78.00,209.00,
2017,2,11,6,"B6",12478,15096,"1706","1824",22.00,0.00,0.00,78.00,209.00,
2017,2,12,7,"B6",12478,15096,"1706","1824",,1.00,0.00,78.00,209.00,
2017,2,13,1,"B6",12478,15096,"1706","1824",-12.00,0.00,0.00,78.00,209.00,
2017,2,14,2,"B6",12478,15096,"1706","1824",-4.00,0.00,0.00,78.00,209.00,
2017,2,15,3,"B6",12478,15096,"1706","1824",-19.00,0.00,0.00,78.00,209.00,
2017,2,16,4,"B6",12478,15096,"1740","1853",11.00,0.00,0.00,73.00,209.00,
2017,2,17,5,"B6",12478,15096,"1740","1853",-5.00,0.00,0.00,73.00,209.00,
2017,2,18,6,"B6",12478,15096,"1740","1853",12.00,0.00,0.00,73.00,209.00,
2017,2,19,7,"B6",12478,15096,"1740","1853",-4.00,0.00,0.00,73.00,209.00,
2017,2,20,1,"B6",12478,15096,"1740","1853",-2.00,0.00,0.00,73.00,209.00,
2017,2,21,2,"B6",12478,15096,"1740","1853",-8.00,0.00,0.00,73.00,209.00,
2017,2,22,3,"B6",12478,15096,"1740","1853",-11.00,0.00,0.00,73.00,209.00,
2017,2,23,4,"B6",12478,15096,"1740","1853",-15.00,0.00,0.00,73.00,209.00,
2017,2,24,5,"B6",12478,15096,"1740","1853",-5.00,0.00,0.00,73.00,209.00,
2017,2,25,6,"B6",12478,15096,"1740","1853",22.00,0.00,0.00,73.00,209.00,
2017,2,26,7,"B6",12478,15096,"1740","1853",-8.00,0.00,0.00,73.00,209.00,
2017,2,27,1,"B6",12478,15096,"1740","1853",7.00,0.00,0.00,73.00,209.00,
2017,2,28,2,"B6",12478,15096,"1740","1853",-1.00,0.00,0.00,73.00,209.00,
2017,2,1,3,"B6",10721,12478,"2017","2129",-14.00,0.00,0.00,72.00,187.00,
2017,2,2,4,"B6",10721,12478,"2017","2129",-12.00,0.00,0.00,72.00,187.00,
2017,2,3,5,"B6",10721,12478,"2026","2138",2.00,0.00,0.00,72.00,187.00,
2017,2,4,6,"B6",10721,12478,"2017","2129",-25.00,0.00,0.00,72.00,187.00,
2017,2,5,7,"B6",10721,12478,"2017","2129",-9.00,0.00,0.00,72.00,187.00,
2017,2,6,1,"B6",10721,12478,"2017","2129",55.00,0.00,0.00,72.00,187.00,
2017,2,7,2,"B6",10721,12478,"2017","2129",55.00,0.00,0.00,72.00,187.00,
2017,2,8,3,"B6",10721,12478,"2017","2129",8.00,0.00,0.00,72.00,187.00,
2017,2,9,4,"B6",10721,12478,"2017","2129",,1.00,0.00,72.00,187.00,
2017,2,10,5,"B6",10721,12478,"2026","2138",230.00,0.00,0.00,72.00,187.00,
2017,2,11,6,"B6",10721,12478,"2017","2129",-13.00,0.00,0.00,72.00,187.00,
2017,2,12,7,"B6",10721,12478,"2017","2129",44.00,0.00,0.00,72.00,187.00,
2017,2,13,1,"B6",10721,12478,"2017","2129",49.00,0.00,0.00,72.00,187.00,
2017,2,14,2,"B6",10721,12478,"2017","2129",3.00,0.00,0.00,72.00,187.00,
2017,2,15,3,"B6",10721,12478,"2017","2129",32.00,0.00,0.00,72.00,187.00,
2017,2,16,4,"B6",10721,12478,"2010","2127",4.00,0.00,0.00,77.00,187.00,
2017,2,17,5,"B6",10721,12478,"2010","2127",-6.00,0.00,0.00,77.00,187.00,
2017,2,18,6,"B6",10721,12478,"1941","2058",-4.00,0.00,0.00,77.00,187.00,
2017,2,20,1,"B6",10721,12478,"2010","2127",0.00,0.00,0.00,77.00,187.00,
2017,2,21,2,"B6",10721,12478,"2010","2127",-18.00,0.00,0.00,77.00,187.00,
2017,2,22,3,"B6",10721,12478,"2010","2127",-13.00,0.00,0.00,77.00,187.00,
2017,2,23,4,"B6",10721,12478,"2010","2127",6.00,0.00,0.00,77.00,187.00,
2017,2,24,5,"B6",10721,12478,"2010","2127",-8.00,0.00,0.00,77.00,187.00,
2017,2,25,6,"B6",10721,12478,"1941","2058",101.00,0.00,0.00,77.00,187.00,
2017,2,27,1,"B6",10721,12478,"2010","2127",-3.00,0.00,0.00,77.00,187.00,
2017,2,28,2,"B6",10721,12478,"2010","2127",84.00,0.00,0.00,77.00,187.00,
2017,2,2,4,"B6",12478,12892,"1010","1329",31.00,0.00,0.00,379.00,2475.00,
2017,2,3,5,"B6",12478,12892,"1010","1329",22.00,0.00,0.00,379.00,2475.00,
2017,2,4,6,"B6",12478,12892,"1010","1329",12.00,0.00,0.00,379.00,2475.00,
2017,2,5,7,"B6",12478,12892,"1010","1329",0.00,0.00,0.00,379.00,2475.00,
2017,2,6,1,"B6",12478,12892,"1010","1329",60.00,0.00,0.00,379.00,2475.00,
2017,2,7,2,"B6",12478,12892,"1010","1329",-12.00,0.00,0.00,379.00,2475.00,
2017,2,8,3,"B6",12478,12892,"1010","1329",-11.00,0.00,0.00,379.00,2475.00,
2017,2,9,4,"B6",12478,12892,"1010","1329",,1.00,0.00,379.00,2475.00,
2017,2,10,5,"B6",12478,12892,"1010","1329",32.00,0.00,0.00,379.00,2475.00,
2017,2,11,6,"B6",12478,12892,"1010","1329",-9.00,0.00,0.00,379.00,2475.00,
2017,2,12,7,"B6",12478,12892,"1010","1329",73.00,0.00,0.00,379.00,2475.00,
2017,2,13,1,"B6",12478,12892,"1010","1329",6.00,0.00,0.00,379.00,2475.00,
2017,2,14,2,"B6",12478,12892,"1010","1329",-37.00,0.00,0.00,379.00,2475.00,
2017,2,15,3,"B6",12478,12892,"1010","1329",-54.00,0.00,0.00,379.00,2475.00,
2017,2,16,4,"B6",12478,12892,"1005","1324",-34.00,0.00,0.00,379.00,2475.00,
2017,2,17,5,"B6",12478,12892,"1005","1324",99.00,0.00,0.00,379.00,2475.00,
2017,2,18,6,"B6",12478,12892,"1005","1324",-26.00,0.00,0.00,379.00,2475.00,
2017,2,19,7,"B6",12478,12892,"1005","1324",-20.00,0.00,0.00,379.00,2475.00,
2017,2,20,1,"B6",12478,12892,"1005","1324",24.00,0.00,0.00,379.00,2475.00,
2017,2,21,2,"B6",12478,12892,"1005","1324",0.00,0.00,0.00,379.00,2475.00,
2017,2,22,3,"B6",12478,12892,"1005","1324",8.00,0.00,0.00,379.00,2475.00,
2017,2,23,4,"B6",12478,12892,"1005","1324",-4.00,0.00,0.00,379.00,2475.00,
2017,2,24,5,"B6",12478,12892,"1005","1324",-7.00,0.00,0.00,379.00,2475.00,
2017,2,25,6,"B6",12478,12892,"1005","1324",-9.00,0.00,0.00,379.00,2475.00,
2017,2,26,7,"B6",12478,12892,"1005","1324",14.00,0.00,0.00,379.00,2475.00,
2017,2,27,1,"B6",12478,12892,"1005","1324",13.00,0.00,0.00,379.00,2475.00,
2017,2,28,2,"B6",12478,12892,"1005","1324",,0.00,1.00,379.00,2475.00,
2017,2,1,3,"B6",12892,12478,"1200","2022",17.00,0.00,0.00,322.00,2475.00,
2017,2,2,4,"B6",12892,12478,"1200","2022",14.00,0.00,0.00,322.00,2475.00,
2017,2,3,5,"B6",12892,12478,"1200","2022",0.00,0.00,0.00,322.00,2475.00,
2017,2,4,6,"B6",12892,12478,"1200","2022",-16.00,0.00,0.00,322.00,2475.00,
2017,2,5,7,"B6",12892,12478,"1200","2022",6.00,0.00,0.00,322.00,2475.00,
2017,2,6,1,"B6",12892,12478,"1200","2022",-5.00,0.00,0.00,322.00,2475.00,
2017,2,7,2,"B6",12892,12478,"1200","2022",-21.00,0.00,0.00,322.00,2475.00,
2017,2,8,3,"B6",12892,12478,"1200","2022",48.00,0.00,0.00,322.00,2475.00,
2017,2,9,4,"B6",12892,12478,"1200","2022",,1.00,0.00,322.00,2475.00,
2017,2,10,5,"B6",12892,12478,"1200","2022",5.00,0.00,0.00,322.00,2475.00,
2017,2,11,6,"B6",12892,12478,"1200","2022",-56.00,0.00,0.00,322.00,2475.00,
2017,2,12,7,"B6",12892,12478,"1200","2022",35.00,0.00,0.00,322.00,2475.00,
2017,2,13,1,"B6",12892,12478,"1200","2022",73.00,0.00,0.00,322.00,2475.00,
2017,2,14,2,"B6",12892,12478,"1200","2022",-6.00,0.00,0.00,322.00,2475.00,
2017,2,15,3,"B6",12892,12478,"1200","2022",23.00,0.00,0.00,322.00,2475.00,
2017,2,16,4,"B6",12892,12478,"1143","2005",23.00,0.00,0.00,322.00,2475.00,
2017,2,17,5,"B6",12892,12478,"1143","2005",83.00,0.00,0.00,322.00,2475.00,
2017,2,18,6,"B6",12892,12478,"1143","2005",-16.00,0.00,0.00,322.00,2475.00,
2017,2,19,7,"B6",12892,12478,"1143","2005",-23.00,0.00,0.00,322.00,2475.00,
2017,2,20,1,"B6",12892,12478,"1143","2005",-15.00,0.00,0.00,322.00,2475.00,
2017,2,21,2,"B6",12892,12478,"1143","2005",-11.00,0.00,0.00,322.00,2475.00,
2017,2,22,3,"B6",12892,12478,"1143","2005",-24.00,0.00,0.00,322.00,2475.00,
2017,2,23,4,"B6",12892,12478,"1140","2002",27.00,0.00,0.00,322.00,2475.00,
2017,2,24,5,"B6",12892,12478,"1143","2005",2.00,0.00,0.00,322.00,2475.00,
2017,2,25,6,"B6",12892,12478,"1143","2005",-1.00,0.00,0.00,322.00,2475.00,
2017,2,26,7,"B6",12892,12478,"1143","2005",-2.00,0.00,0.00,322.00,2475.00,
2017,2,27,1,"B6",12892,12478,"1143","2005",48.00,0.00,0.00,322.00,2475.00,
2017,2,28,2,"B6",12892,12478,"1143","2005",30.00,0.00,0.00,322.00,2475.00,
2017,2,16,4,"B6",12478,15304,"1700","2007",-28.00,0.00,0.00,187.00,1005.00,
2017,2,17,5,"B6",12478,15304,"1655","2002",-10.00,0.00,0.00,187.00,1005.00,
2017,2,18,6,"B6",12478,15304,"1655","2002",-5.00,0.00,0.00,187.00,1005.00,
2017,2,19,7,"B6",12478,15304,"1655","2002",-42.00,0.00,0.00,187.00,1005.00,
2017,2,20,1,"B6",12478,15304,"1655","2002",-13.00,0.00,0.00,187.00,1005.00,
2017,2,21,2,"B6",12478,15304,"1655","2002",-31.00,0.00,0.00,187.00,1005.00,
2017,2,22,3,"B6",12478,15304,"1655","2002",-17.00,0.00,0.00,187.00,1005.00,
2017,2,23,4,"B6",12478,15304,"1655","2002",-19.00,0.00,0.00,187.00,1005.00,
2017,2,24,5,"B6",12478,15304,"1655","2002",-23.00,0.00,0.00,187.00,1005.00,
2017,2,25,6,"B6",12478,15304,"1655","2002",18.00,0.00,0.00,187.00,1005.00,
2017,2,26,7,"B6",12478,15304,"1659","2006",-7.00,0.00,0.00,187.00,1005.00,
2017,2,27,1,"B6",12478,15304,"1655","2002",81.00,0.00,0.00,187.00,1005.00,
2017,2,28,2,"B6",12478,15304,"1659","2006",-3.00,0.00,0.00,187.00,1005.00,
2017,2,16,4,"B6",15304,12478,"0558","0830",-23.00,0.00,0.00,152.00,1005.00,
2017,2,17,5,"B6",15304,12478,"0558","0830",-10.00,0.00,0.00,152.00,1005.00,
2017,2,18,6,"B6",15304,12478,"0558","0830",-3.00,0.00,0.00,152.00,1005.00,
2017,2,19,7,"B6",15304,12478,"0558","0830",-21.00,0.00,0.00,152.00,1005.00,
2017,2,20,1,"B6",15304,12478,"0558","0830",-8.00,0.00,0.00,152.00,1005.00,
2017,2,21,2,"B6",15304,12478,"0558","0830",6.00,0.00,0.00,152.00,1005.00,
2017,2,22,3,"B6",15304,12478,"0558","0830",9.00,0.00,0.00,152.00,1005.00,
2017,2,23,4,"B6",15304,12478,"0558","0830",-13.00,0.00,0.00,152.00,1005.00,
2017,2,26,7,"B6",15304,12478,"0558","0830",-14.00,0.00,0.00,152.00,1005.00,
2017,2,27,1,"B6",15304,12478,"0558","0830",-14.00,0.00,0.00,152.00,1005.00,
2017,2,28,2,"B6",15304,12478,"0558","0830",-5.00,0.00,0.00,152.00,1005.00,
2017,2,1,3,"B6",11618,13204,"1846","2146",9.00,0.00,0.00,180.00,937.00,
2017,2,2,4,"B6",11618,13204,"1846","2146",68.00,0.00,0.00,180.00,937.00,
2017,2,3,5,"B6",11618,13204,"1846","2146",-23.00,0.00,0.00,180.00,937.00,
2017,2,4,6,"B6",11618,13204,"1846","2146",-12.00,0.00,0.00,180.00,937.00,
2017,2,5,7,"B6",11618,13204,"1846","2146",-38.00,0.00,0.00,180.00,937.00,
2017,2,6,1,"B6",11618,13204,"1846","2146",-1.00,0.00,0.00,180.00,937.00,
2017,2,7,2,"B6",11618,13204,"1846","2146",-12.00,0.00,0.00,180.00,937.00,
2017,2,8,3,"B6",11618,13204,"1846","2146",-14.00,0.00,0.00,180.00,937.00,
2017,2,9,4,"B6",11618,13204,"1846","2146",,1.00,0.00,180.00,937.00,
2017,2,10,5,"B6",11618,13204,"1846","2146",34.00,0.00,0.00,180.00,937.00,
2017,2,11,6,"B6",11618,13204,"1846","2146",-45.00,0.00,0.00,180.00,937.00,
2017,2,12,7,"B6",11618,13204,"1846","2146",-25.00,0.00,0.00,180.00,937.00,
2017,2,13,1,"B6",11618,13204,"1846","2146",15.00,0.00,0.00,180.00,937.00,
2017,2,14,2,"B6",11618,13204,"1846","2146",134.00,0.00,0.00,180.00,937.00,
2017,2,15,3,"B6",11618,13204,"1846","2146",6.00,0.00,0.00,180.00,937.00,
2017,2,1,3,"B6",13204,11618,"1330","1608",1.00,0.00,0.00,158.00,937.00,
2017,2,2,4,"B6",13204,11618,"1330","1608",-9.00,0.00,0.00,158.00,937.00,
2017,2,3,5,"B6",13204,11618,"1330","1608",7.00,0.00,0.00,158.00,937.00,
2017,2,4,6,"B6",13204,11618,"1330","1608",0.00,0.00,0.00,158.00,937.00,
2017,2,5,7,"B6",13204,11618,"1330","1608",0.00,0.00,0.00,158.00,937.00,
2017,2,6,1,"B6",13204,11618,"1330","1608",-5.00,0.00,0.00,158.00,937.00,
2017,2,7,2,"B6",13204,11618,"1330","1608",40.00,0.00,0.00,158.00,937.00,
2017,2,8,3,"B6",13204,11618,"1330","1608",0.00,0.00,0.00,158.00,937.00,
2017,2,9,4,"B6",13204,11618,"1330","1608",,1.00,0.00,158.00,937.00,
2017,2,10,5,"B6",13204,11618,"1330","1608",70.00,0.00,0.00,158.00,937.00,
2017,2,11,6,"B6",13204,11618,"1330","1608",-8.00,0.00,0.00,158.00,937.00,
2017,2,12,7,"B6",13204,11618,"1330","1608",14.00,0.00,0.00,158.00,937.00,
2017,2,13,1,"B6",13204,11618,"1330","1608",228.00,0.00,0.00,158.00,937.00,
2017,2,14,2,"B6",13204,11618,"1330","1608",-22.00,0.00,0.00,158.00,937.00,
2017,2,15,3,"B6",13204,11618,"1330","1608",17.00,0.00,0.00,158.00,937.00,
2017,2,16,4,"B6",12478,14635,"1202","1521",-21.00,0.00,0.00,199.00,1074.00,
2017,2,17,5,"B6",12478,14635,"1202","1521",8.00,0.00,0.00,199.00,1074.00,
2017,2,18,6,"B6",12478,14635,"1202","1521",65.00,0.00,0.00,199.00,1074.00,
2017,2,19,7,"B6",12478,14635,"1202","1521",36.00,0.00,0.00,199.00,1074.00,
2017,2,20,1,"B6",12478,14635,"1202","1521",-27.00,0.00,0.00,199.00,1074.00,
2017,2,21,2,"B6",12478,14635,"1202","1521",-18.00,0.00,0.00,199.00,1074.00,
2017,2,22,3,"B6",12478,14635,"1202","1521",-24.00,0.00,0.00,199.00,1074.00,
2017,2,23,4,"B6",12478,14635,"1202","1521",-16.00,0.00,0.00,199.00,1074.00,
2017,2,24,5,"B6",12478,14635,"1202","1521",33.00,0.00,0.00,199.00,1074.00,
2017,2,25,6,"B6",12478,14635,"1202","1521",51.00,0.00,0.00,199.00,1074.00,
2017,2,26,7,"B6",12478,14635,"1202","1521",-2.00,0.00,0.00,199.00,1074.00,
2017,2,27,1,"B6",12478,14635,"1202","1521",-11.00,0.00,0.00,199.00,1074.00,
2017,2,28,2,"B6",12478,14635,"1202","1521",2.00,0.00,0.00,199.00,1074.00,
2017,2,1,3,"B6",13204,14843,"2359","0340",-25.00,0.00,0.00,161.00,1189.00,
2017,2,2,4,"B6",13204,14843,"2359","0340",-27.00,0.00,0.00,161.00,1189.00,
2017,2,3,5,"B6",13204,14843,"2359","0340",-14.00,0.00,0.00,161.00,1189.00,
2017,2,4,6,"B6",13204,14843,"2359","0340",-14.00,0.00,0.00,161.00,1189.00,
2017,2,5,7,"B6",13204,14843,"2359","0340",-15.00,0.00,0.00,161.00,1189.00,
2017,2,6,1,"B6",13204,14843,"2359","0340",33.00,0.00,0.00,161.00,1189.00,
2017,2,7,2,"B6",13204,14843,"2359","0340",-27.00,0.00,0.00,161.00,1189.00,
2017,2,8,3,"B6",13204,14843,"2359","0340",-22.00,0.00,0.00,161.00,1189.00,
2017,2,9,4,"B6",13204,14843,"2359","0340",-14.00,0.00,0.00,161.00,1189.00,
2017,2,10,5,"B6",13204,14843,"2359","0340",21.00,0.00,0.00,161.00,1189.00,
2017,2,11,6,"B6",13204,14843,"2359","0340",-9.00,0.00,0.00,161.00,1189.00,
2017,2,12,7,"B6",13204,14843,"2359","0340",-9.00,0.00,0.00,161.00,1189.00,
2017,2,13,1,"B6",13204,14843,"2359","0340",-15.00,0.00,0.00,161.00,1189.00,
2017,2,14,2,"B6",13204,14843,"2359","0340",51.00,0.00,0.00,161.00,1189.00,
2017,2,15,3,"B6",13204,14843,"2359","0340",-20.00,0.00,0.00,161.00,1189.00,
2017,2,1,3,"B6",10529,13204,"0800","1114",1.00,0.00,0.00,194.00,1050.00,
2017,2,2,4,"B6",10529,13204,"0800","1114",-31.00,0.00,0.00,194.00,1050.00,
